building,room,seat_label,seat_id
理工馆,逸夫楼三楼,39,1985599788146593792
理工馆,逸夫楼三楼,23,1985599788146593793
理工馆,逸夫楼三楼,13,1985599788146593794
理工馆,逸夫楼三楼,14,1985599788146593795
理工馆,逸夫楼三楼,31,1985599788146593796
理工馆,逸夫楼三楼,29,1985599788146593797
理工馆,逸夫楼三楼,24,1985599788146593798
理工馆,逸夫楼三楼,15,1985599788146593799
理工馆,逸夫楼三楼,30,1985599788146593800
理工馆,逸夫楼三楼,5,1985599788146593801
理工馆,逸夫楼三楼,6,1985599788146593802
理工馆,逸夫楼三楼,21,1985599788146593803
理工馆,逸夫楼三楼,16,1985599788146593804
理工馆,逸夫楼三楼,37,1985599788146593805
理工馆,逸夫楼三楼,32,1985599788146593806
理工馆,逸夫楼三楼,7,1985599788146593807
理工馆,逸夫楼三楼,40,1985599788146593808
理工馆,逸夫楼三楼,8,1985599788146593809
理工馆,逸夫楼三楼,38,1985599788146593810
理工馆,逸夫楼三楼,22,1985599788146593811
理工馆,逸夫楼三楼,12,1985599788146593812
理工馆,逸夫楼三楼,27,1985599788146593813
理工馆,逸夫楼三楼,35,1985599788146593814
理工馆,逸夫楼三楼,2,1985599788146593815
理工馆,逸夫楼三楼,9,1985599788146593816
理工馆,逸夫楼三楼,4,1985599788146593817
理工馆,逸夫楼三楼,11,1985599788146593818
理工馆,逸夫楼三楼,28,1985599788146593819
理工馆,逸夫楼三楼,19,1985599788146593820
理工馆,逸夫楼三楼,10,1985599788146593821
理工馆,逸夫楼三楼,17,1985599788146593822
理工馆,逸夫楼三楼,25,1985599788146593823
理工馆,逸夫楼三楼,33,1985599788146593824
理工馆,逸夫楼三楼,20,1985599788146593825
理工馆,逸夫楼三楼,1,1985599788146593826
理工馆,逸夫楼三楼,3,1985599788146593827
理工馆,逸夫楼三楼,36,1985599788146593828
理工馆,逸夫楼三楼,34,1985599788146593829
理工馆,逸夫楼三楼,26,1985599788146593830
理工馆,逸夫楼三楼,18,1985599788146593831
理工馆,逸夫楼三楼,65,1985599788146593832
理工馆,逸夫楼三楼,41,1985599788146593833
理工馆,逸夫楼三楼,48,1985599788146593834
理工馆,逸夫楼三楼,59,1985599788146593835
理工馆,逸夫楼三楼,63,1985599788146593836
理工馆,逸夫楼三楼,46,1985599788146593837
理工馆,逸夫楼三楼,64,1985599788146593838
理工馆,逸夫楼三楼,49,1985599788146593839
理工馆,逸夫楼三楼,67,1985599788146593840
理工馆,逸夫楼三楼,62,1985599788146593841
理工馆,逸夫楼三楼,47,1985599788146593842
理工馆,逸夫楼三楼,60,1985599788146593843
理工馆,逸夫楼三楼,43,1985599788146593844
理工馆,逸夫楼三楼,45,1985599788146593845
理工馆,逸夫楼三楼,44,1985599788146593846
理工馆,逸夫楼三楼,66,1985599788146593847
理工馆,逸夫楼三楼,61,1985599788146593848
理工馆,逸夫楼三楼,42,1985599788146593849
理工馆,逸夫楼三楼,55,1985599788146593850
理工馆,逸夫楼三楼,54,1985599788146593851
理工馆,逸夫楼三楼,75,1985599788146593852
理工馆,逸夫楼三楼,58,1985599788146593853
理工馆,逸夫楼三楼,73,1985599788146593854
理工馆,逸夫楼三楼,52,1985599788146593855
理工馆,逸夫楼三楼,56,1985599788146593856
理工馆,逸夫楼三楼,57,1985599788146593857
理工馆,逸夫楼三楼,69,1985599788146593858
理工馆,逸夫楼三楼,51,1985599788146593859
理工馆,逸夫楼三楼,72,1985599788146593860
理工馆,逸夫楼三楼,50,1985599788146593861
理工馆,逸夫楼三楼,76,1985599788146593862
理工馆,逸夫楼三楼,70,1985599788146593863
理工馆,逸夫楼三楼,71,1985599788146593864
理工馆,逸夫楼三楼,53,1985599788146593865
理工馆,逸夫楼三楼,74,1985599788146593866
理工馆,逸夫楼三楼,68,1985599788146593867
理工馆,逸夫楼三楼,156,1985599788146593868
理工馆,逸夫楼三楼,149,1985599788146593869
理工馆,逸夫楼三楼,148,1985599788146593870
理工馆,逸夫楼三楼,141,1985599788146593871
理工馆,逸夫楼三楼,140,1985599788146593872
理工馆,逸夫楼三楼,133,1985599788146593873
理工馆,逸夫楼三楼,132,1985599788146593874
理工馆,逸夫楼三楼,125,1985599788146593875
理工馆,逸夫楼三楼,124,1985599788146593876
理工馆,逸夫楼三楼,117,1985599788146593877
理工馆,逸夫楼三楼,116,1985599788146593878
理工馆,逸夫楼三楼,109,1985599788146593879
理工馆,逸夫楼三楼,108,1985599788146593880
理工馆,逸夫楼三楼,101,1985599788146593881
理工馆,逸夫楼三楼,100,1985599788146593882
理工馆,逸夫楼三楼,93,1985599788146593883
理工馆,逸夫楼三楼,92,1985599788146593884
理工馆,逸夫楼三楼,85,1985599788146593885
理工馆,逸夫楼三楼,84,1985599788146593886
理工馆,逸夫楼三楼,77,1985599788146593887
理工馆,逸夫楼三楼,155,1985599788146593888
理工馆,逸夫楼三楼,150,1985599788146593889
理工馆,逸夫楼三楼,147,1985599788146593890
理工馆,逸夫楼三楼,142,1985599788146593891
理工馆,逸夫楼三楼,139,1985599788146593892
理工馆,逸夫楼三楼,134,1985599788146593893
理工馆,逸夫楼三楼,131,1985599788146593894
理工馆,逸夫楼三楼,126,1985599788146593895
理工馆,逸夫楼三楼,123,1985599788146593896
理工馆,逸夫楼三楼,118,1985599788146593897
理工馆,逸夫楼三楼,115,1985599788146593898
理工馆,逸夫楼三楼,110,1985599788146593899
理工馆,逸夫楼三楼,107,1985599788146593900
理工馆,逸夫楼三楼,102,1985599788146593901
理工馆,逸夫楼三楼,99,1985599788146593902
理工馆,逸夫楼三楼,94,1985599788146593903
理工馆,逸夫楼三楼,91,1985599788146593904
理工馆,逸夫楼三楼,86,1985599788146593905
理工馆,逸夫楼三楼,83,1985599788146593906
理工馆,逸夫楼三楼,78,1985599788146593907
理工馆,逸夫楼三楼,154,1985599788146593908
理工馆,逸夫楼三楼,151,1985599788146593909
理工馆,逸夫楼三楼,146,1985599788146593910
理工馆,逸夫楼三楼,143,1985599788146593911
理工馆,逸夫楼三楼,138,1985599788146593912
理工馆,逸夫楼三楼,135,1985599788146593913
理工馆,逸夫楼三楼,130,1985599788146593914
理工馆,逸夫楼三楼,127,1985599788146593915
理工馆,逸夫楼三楼,122,1985599788146593916
理工馆,逸夫楼三楼,119,1985599788146593917
理工馆,逸夫楼三楼,114,1985599788146593918
理工馆,逸夫楼三楼,111,1985599788146593919
理工馆,逸夫楼三楼,106,1985599788146593920
理工馆,逸夫楼三楼,103,1985599788146593921
理工馆,逸夫楼三楼,98,1985599788146593922
理工馆,逸夫楼三楼,95,1985599788146593923
理工馆,逸夫楼三楼,90,1985599788146593924
理工馆,逸夫楼三楼,87,1985599788146593925
理工馆,逸夫楼三楼,82,1985599788146593926
理工馆,逸夫楼三楼,79,1985599788146593927
理工馆,逸夫楼三楼,153,1985599788146593928
理工馆,逸夫楼三楼,152,1985599788146593929
理工馆,逸夫楼三楼,145,1985599788146593930
理工馆,逸夫楼三楼,144,1985599788146593931
理工馆,逸夫楼三楼,137,1985599788146593932
理工馆,逸夫楼三楼,136,1985599788146593933
理工馆,逸夫楼三楼,129,1985599788146593934
理工馆,逸夫楼三楼,128,1985599788146593935
理工馆,逸夫楼三楼,121,1985599788146593936
理工馆,逸夫楼三楼,120,1985599788146593937
理工馆,逸夫楼三楼,113,1985599788146593938
理工馆,逸夫楼三楼,112,1985599788146593939
理工馆,逸夫楼三楼,105,1985599788146593940
理工馆,逸夫楼三楼,104,1985599788146593941
理工馆,逸夫楼三楼,97,1985599788146593942
理工馆,逸夫楼三楼,96,1985599788146593943
理工馆,逸夫楼三楼,89,1985599788146593944
理工馆,逸夫楼三楼,88,1985599788146593945
理工馆,逸夫楼三楼,81,1985599788146593946
理工馆,逸夫楼三楼,80,1985599788146593947
理工馆,逸夫楼三楼,186,1985599788146593948
理工馆,逸夫楼三楼,185,1985599788146593949
理工馆,逸夫楼三楼,184,1985599788146593950
理工馆,逸夫楼三楼,181,1985599788146593951
理工馆,逸夫楼三楼,182,1985599788146593952
理工馆,逸夫楼三楼,183,1985599788146593953
理工馆,逸夫楼三楼,180,1985599788146593954
理工馆,逸夫楼三楼,179,1985599788146593955
理工馆,逸夫楼三楼,178,1985599788146593956
理工馆,逸夫楼三楼,175,1985599788146593957
理工馆,逸夫楼三楼,176,1985599788146593958
理工馆,逸夫楼三楼,177,1985599788146593959
理工馆,逸夫楼三楼,174,1985599788146593960
理工馆,逸夫楼三楼,173,1985599788146593961
理工馆,逸夫楼三楼,172,1985599788146593962
理工馆,逸夫楼三楼,169,1985599788146593963
理工馆,逸夫楼三楼,170,1985599788146593964
理工馆,逸夫楼三楼,171,1985599788146593965
理工馆,逸夫楼三楼,168,1985599788146593966
理工馆,逸夫楼三楼,167,1985599788146593967
理工馆,逸夫楼三楼,166,1985599788146593968
理工馆,逸夫楼三楼,163,1985599788146593969
理工馆,逸夫楼三楼,164,1985599788146593970
理工馆,逸夫楼三楼,165,1985599788146593971
理工馆,逸夫楼三楼,162,1985599788146593972
理工馆,逸夫楼三楼,161,1985599788146593973
理工馆,逸夫楼三楼,160,1985599788146593974
理工馆,逸夫楼三楼,157,1985599788146593975
理工馆,逸夫楼三楼,158,1985599788146593976
理工馆,逸夫楼三楼,159,1985599788146593977
理工馆,逸夫楼三楼,189,1985600051746017280
理工馆,逸夫楼三楼,190,1985600051746017281
理工馆,逸夫楼三楼,191,1985600051746017282
理工馆,逸夫楼三楼,192,1985600051746017283
理工馆,逸夫楼三楼,193,1985600051746017284
理工馆,逸夫楼三楼,194,1985600051746017285
理工馆,逸夫楼三楼,195,1985600051746017286
理工馆,逸夫楼三楼,196,1985600051746017287
理工馆,逸夫楼三楼,197,1985600051746017288
理工馆,逸夫楼三楼,198,1985600051746017289
理工馆,逸夫楼三楼,200,1985600366700498944
理工馆,逸夫楼三楼,201,1985600366700498945
理工馆,逸夫楼三楼,202,1985600366700498946
理工馆,逸夫楼三楼,203,1985600366700498947
理工馆,逸夫楼三楼,204,1985600366700498948
理工馆,逸夫楼三楼,205,1985600366700498949
理工馆,逸夫楼三楼,206,1985600366700498950
理工馆,逸夫楼三楼,207,1985600366700498951
理工馆,逸夫楼三楼,208,1985600366700498952
理工馆,逸夫楼三楼,209,1985600366700498953
理工馆,逸夫楼三楼,210,1985600366700498954
理工馆,逸夫楼三楼,211,1985600366700498955
理工馆,逸夫楼三楼,212,1985600366700498956
理工馆,逸夫楼三楼,213,1985600366700498957
理工馆,逸夫楼三楼,187,1985602267844284416
理工馆,逸夫楼三楼,188,1985602267844284417
理工馆,逸夫楼三楼,199,1998961682798448640
建筑馆,北楼一楼阅览室,72,1992770317668421632
建筑馆,北楼一楼阅览室,67,1992770317668421633
建筑馆,北楼一楼阅览室,68,1992770317668421634
建筑馆,北楼一楼阅览室,69,1992770317668421635
建筑馆,北楼一楼阅览室,66,1992770317668421636
建筑馆,北楼一楼阅览室,71,1992770317668421637
建筑馆,北楼一楼阅览室,65,1992770317668421638
建筑馆,北楼一楼阅览室,70,1992770317668421639
建筑馆,北楼一楼阅览室,64,1992770317668421640
建筑馆,北楼一楼阅览室,59,1992770317668421641
建筑馆,北楼一楼阅览室,60,1992770317668421642
建筑馆,北楼一楼阅览室,61,1992770317668421643
建筑馆,北楼一楼阅览室,58,1992770317668421644
建筑馆,北楼一楼阅览室,63,1992770317668421645
建筑馆,北楼一楼阅览室,57,1992770317668421646
建筑馆,北楼一楼阅览室,62,1992770317668421647
建筑馆,北楼一楼阅览室,56,1992770317668421648
建筑馆,北楼一楼阅览室,51,1992770317668421649
建筑馆,北楼一楼阅览室,52,1992770317668421650
建筑馆,北楼一楼阅览室,53,1992770317668421651
建筑馆,北楼一楼阅览室,50,1992770317668421652
建筑馆,北楼一楼阅览室,55,1992770317668421653
建筑馆,北楼一楼阅览室,49,1992770317668421654
建筑馆,北楼一楼阅览室,54,1992770317668421655
建筑馆,北楼一楼阅览室,48,1992770317668421656
建筑馆,北楼一楼阅览室,43,1992770317668421657
建筑馆,北楼一楼阅览室,44,1992770317668421658
建筑馆,北楼一楼阅览室,45,1992770317668421659
建筑馆,北楼一楼阅览室,42,1992770317668421660
建筑馆,北楼一楼阅览室,47,1992770317668421661
建筑馆,北楼一楼阅览室,41,1992770317668421662
建筑馆,北楼一楼阅览室,46,1992770317668421663
建筑馆,北楼一楼阅览室,40,1992770317668421664
建筑馆,北楼一楼阅览室,35,1992770317668421665
建筑馆,北楼一楼阅览室,36,1992770317668421666
建筑馆,北楼一楼阅览室,37,1992770317668421667
建筑馆,北楼一楼阅览室,34,1992770317668421668
建筑馆,北楼一楼阅览室,39,1992770317668421669
建筑馆,北楼一楼阅览室,33,1992770317668421670
建筑馆,北楼一楼阅览室,38,1992770317668421671
建筑馆,北楼一楼阅览室,32,1992770317668421672
建筑馆,北楼一楼阅览室,27,1992770317668421673
建筑馆,北楼一楼阅览室,28,1992770317668421674
建筑馆,北楼一楼阅览室,29,1992770317668421675
建筑馆,北楼一楼阅览室,26,1992770317668421676
建筑馆,北楼一楼阅览室,31,1992770317668421677
建筑馆,北楼一楼阅览室,25,1992770317668421678
建筑馆,北楼一楼阅览室,30,1992770317668421679
建筑馆,北楼一楼阅览室,24,1992770317668421680
建筑馆,北楼一楼阅览室,19,1992770317668421681
建筑馆,北楼一楼阅览室,20,1992770317668421682
建筑馆,北楼一楼阅览室,21,1992770317668421683
建筑馆,北楼一楼阅览室,18,1992770317668421684
建筑馆,北楼一楼阅览室,23,1992770317668421685
建筑馆,北楼一楼阅览室,17,1992770317668421686
建筑馆,北楼一楼阅览室,22,1992770317668421687
建筑馆,北楼一楼阅览室,16,1992770317668421688
建筑馆,北楼一楼阅览室,11,1992770317668421689
建筑馆,北楼一楼阅览室,12,1992770317668421690
建筑馆,北楼一楼阅览室,13,1992770317668421691
建筑馆,北楼一楼阅览室,10,1992770317668421692
建筑馆,北楼一楼阅览室,15,1992770317668421693
建筑馆,北楼一楼阅览室,9,1992770317668421694
建筑馆,北楼一楼阅览室,14,1992770317668421695
建筑馆,北楼一楼阅览室,8,1992770317668421696
建筑馆,北楼一楼阅览室,3,1992770317668421697
建筑馆,北楼一楼阅览室,4,1992770317668421698
建筑馆,北楼一楼阅览室,5,1992770317668421699
建筑馆,北楼一楼阅览室,2,1992770317668421700
建筑馆,北楼一楼阅览室,7,1992770317668421701
建筑馆,北楼一楼阅览室,1,1992770317668421702
建筑馆,北楼一楼阅览室,6,1992770317668421703
建筑馆,北楼一楼阅览室,74,1992770317668421704
建筑馆,北楼一楼阅览室,73,1992770317668421705
建筑馆,北楼一楼阅览室,76,1992770317668421706
建筑馆,北楼一楼阅览室,75,1992770317668421707
建筑馆,北楼一楼阅览室,78,1992770317668421708
建筑馆,北楼一楼阅览室,77,1992770317668421709
建筑馆,北楼一楼阅览室,80,1992770317668421710
建筑馆,北楼一楼阅览室,79,1992770317668421711
建筑馆,北楼一楼阅览室,82,1992770317668421712
建筑馆,北楼一楼阅览室,81,1992770317668421713
建筑馆,北楼一楼阅览室,84,1992770317668421714
建筑馆,北楼一楼阅览室,83,1992770317668421715
建筑馆,北楼一楼阅览室,86,1992770317668421716
建筑馆,北楼一楼阅览室,85,1992770317668421717
建筑馆,北楼一楼阅览室,88,1992770317668421718
建筑馆,北楼一楼阅览室,87,1992770317668421719
建筑馆,北楼一楼阅览室,90,1992770317668421720
建筑馆,北楼一楼阅览室,89,1992770317668421721
建筑馆,北楼一楼阅览室,92,1992770317668421722
建筑馆,北楼一楼阅览室,91,1992770317668421723
建筑馆,北楼一楼阅览室,94,1992770317668421724
建筑馆,北楼一楼阅览室,93,1992770317668421725
建筑馆,北楼一楼阅览室,96,1992770317668421726
建筑馆,北楼一楼阅览室,95,1992770317668421727
建筑馆,北楼一楼阅览室,97,1992770317668421729
建筑馆,北楼二楼阅览室,65,1992788727517253632
建筑馆,北楼二楼阅览室,70,1992788727517253633
建筑馆,北楼二楼阅览室,66,1992788727517253634
建筑馆,北楼二楼阅览室,69,1992788727517253635
建筑馆,北楼二楼阅览室,68,1992788727517253636
建筑馆,北楼二楼阅览室,71,1992788727517253637
建筑馆,北楼二楼阅览室,72,1992788727517253638
建筑馆,北楼二楼阅览室,67,1992788727517253639
建筑馆,北楼二楼阅览室,57,1992788727517253640
建筑馆,北楼二楼阅览室,62,1992788727517253641
建筑馆,北楼二楼阅览室,58,1992788727517253642
建筑馆,北楼二楼阅览室,61,1992788727517253643
建筑馆,北楼二楼阅览室,60,1992788727517253644
建筑馆,北楼二楼阅览室,63,1992788727517253645
建筑馆,北楼二楼阅览室,64,1992788727517253646
建筑馆,北楼二楼阅览室,59,1992788727517253647
建筑馆,北楼二楼阅览室,49,1992788727517253648
建筑馆,北楼二楼阅览室,54,1992788727517253649
建筑馆,北楼二楼阅览室,50,1992788727517253650
建筑馆,北楼二楼阅览室,53,1992788727517253651
建筑馆,北楼二楼阅览室,52,1992788727517253652
建筑馆,北楼二楼阅览室,55,1992788727517253653
建筑馆,北楼二楼阅览室,56,1992788727517253654
建筑馆,北楼二楼阅览室,51,1992788727517253655
建筑馆,北楼二楼阅览室,41,1992788727517253656
建筑馆,北楼二楼阅览室,46,1992788727517253657
建筑馆,北楼二楼阅览室,42,1992788727517253658
建筑馆,北楼二楼阅览室,45,1992788727517253659
建筑馆,北楼二楼阅览室,44,1992788727517253660
建筑馆,北楼二楼阅览室,47,1992788727517253661
建筑馆,北楼二楼阅览室,48,1992788727517253662
建筑馆,北楼二楼阅览室,43,1992788727517253663
建筑馆,北楼二楼阅览室,33,1992788727517253664
建筑馆,北楼二楼阅览室,38,1992788727517253665
建筑馆,北楼二楼阅览室,34,1992788727517253666
建筑馆,北楼二楼阅览室,37,1992788727517253667
建筑馆,北楼二楼阅览室,36,1992788727517253668
建筑馆,北楼二楼阅览室,39,1992788727517253669
建筑馆,北楼二楼阅览室,40,1992788727517253670
建筑馆,北楼二楼阅览室,35,1992788727517253671
建筑馆,北楼二楼阅览室,25,1992788727517253672
建筑馆,北楼二楼阅览室,30,1992788727517253673
建筑馆,北楼二楼阅览室,26,1992788727517253674
建筑馆,北楼二楼阅览室,29,1992788727517253675
建筑馆,北楼二楼阅览室,28,1992788727517253676
建筑馆,北楼二楼阅览室,31,1992788727517253677
建筑馆,北楼二楼阅览室,32,1992788727517253678
建筑馆,北楼二楼阅览室,27,1992788727517253679
建筑馆,北楼二楼阅览室,17,1992788727517253680
建筑馆,北楼二楼阅览室,22,1992788727517253681
建筑馆,北楼二楼阅览室,18,1992788727517253682
建筑馆,北楼二楼阅览室,21,1992788727517253683
建筑馆,北楼二楼阅览室,20,1992788727517253684
建筑馆,北楼二楼阅览室,23,1992788727517253685
建筑馆,北楼二楼阅览室,24,1992788727517253686
建筑馆,北楼二楼阅览室,19,1992788727517253687
建筑馆,北楼二楼阅览室,9,1992788727517253688
建筑馆,北楼二楼阅览室,14,1992788727517253689
建筑馆,北楼二楼阅览室,10,1992788727517253690
建筑馆,北楼二楼阅览室,13,1992788727517253691
建筑馆,北楼二楼阅览室,12,1992788727517253692
建筑馆,北楼二楼阅览室,15,1992788727517253693
建筑馆,北楼二楼阅览室,16,1992788727517253694
建筑馆,北楼二楼阅览室,11,1992788727517253695
建筑馆,北楼二楼阅览室,1,1992788727517253696
建筑馆,北楼二楼阅览室,6,1992788727517253697
建筑馆,北楼二楼阅览室,2,1992788727517253698
建筑馆,北楼二楼阅览室,5,1992788727517253699
建筑馆,北楼二楼阅览室,4,1992788727517253700
建筑馆,北楼二楼阅览室,7,1992788727517253701
建筑馆,北楼二楼阅览室,8,1992788727517253702
建筑馆,北楼二楼阅览室,3,1992788727517253703
建筑馆,北楼二楼阅览室,76,1992788727517253704
建筑馆,北楼二楼阅览室,73,1992788727517253705
建筑馆,北楼二楼阅览室,77,1992788727517253706
建筑馆,北楼二楼阅览室,74,1992788727517253707
建筑馆,北楼二楼阅览室,75,1992788727517253708
建筑馆,北楼二楼阅览室,78,1992788727517253709
建筑馆,北楼二楼阅览室,82,1992788727517253710
建筑馆,北楼二楼阅览室,79,1992788727517253711
建筑馆,北楼二楼阅览室,83,1992788727517253712
建筑馆,北楼二楼阅览室,80,1992788727517253713
建筑馆,北楼二楼阅览室,81,1992788727517253714
建筑馆,北楼二楼阅览室,84,1992788727517253715
建筑馆,北楼二楼阅览室,88,1992788727517253716
建筑馆,北楼二楼阅览室,85,1992788727517253717
建筑馆,北楼二楼阅览室,89,1992788727517253718
建筑馆,北楼二楼阅览室,86,1992788727517253719
建筑馆,北楼二楼阅览室,87,1992788727517253720
建筑馆,北楼二楼阅览室,90,1992788727517253721
建筑馆,北楼二楼阅览室,94,1992788727517253722
建筑馆,北楼二楼阅览室,91,1992788727517253723
建筑馆,北楼二楼阅览室,95,1992788727517253724
建筑馆,北楼二楼阅览室,92,1992788727517253725
建筑馆,北楼二楼阅览室,93,1992788727517253726
建筑馆,北楼二楼阅览室,96,1992788727517253727
建筑馆,北楼二楼阅览室,100,1992788727517253728
建筑馆,北楼二楼阅览室,97,1992788727517253729
建筑馆,北楼二楼阅览室,101,1992788727517253730
建筑馆,北楼二楼阅览室,98,1992788727517253731
建筑馆,北楼二楼阅览室,99,1992788727517253732
建筑馆,北楼二楼阅览室,102,1992788727517253733
建筑馆,北楼二楼阅览室,106,1992788727517253734
建筑馆,北楼二楼阅览室,103,1992788727517253735
建筑馆,北楼二楼阅览室,107,1992788727517253736
建筑馆,北楼二楼阅览室,104,1992788727517253737
建筑馆,北楼二楼阅览室,105,1992788727517253738
建筑馆,北楼二楼阅览室,108,1992788727517253739
建筑馆,北楼二楼阅览室,109,1992788727517253740
建筑馆,北楼二楼阅览室,110,1992788727517253741
建筑馆,北楼二楼阅览室,111,1992788727517253742
建筑馆,北楼二楼阅览室,112,1992788727517253743
建筑馆,北楼二楼阅览室,113,1992788727517253744
建筑馆,北楼二楼阅览室,114,1992788727517253745
建筑馆,北楼二楼阅览室,115,1992788727517253746
建筑馆,北楼二楼阅览室,116,1992788727517253747
建筑馆,北楼二楼阅览室,117,1992788727517253748
建筑馆,北楼二楼阅览室,118,1992788727517253749
建筑馆,北楼二楼阅览室,119,1992788727517253750
建筑馆,北楼二楼阅览室,120,1992788727517253751
建筑馆,北楼二楼阅览室,121,1992788727517253752
建筑馆,北楼二楼阅览室,122,1992788727517253753
建筑馆,北楼二楼阅览室,123,1992788727517253754
建筑馆,北楼二楼阅览室,124,1992788727517253755
建筑馆,北楼二楼阅览室,125,1992788727517253756
建筑馆,北楼二楼阅览室,126,1992788727517253757
建筑馆,北楼二楼阅览室,127,1992788727517253758
建筑馆,北楼二楼阅览室,128,1992788727517253759
建筑馆,北楼二楼阅览室,129,1992788727517253760
建筑馆,北楼二楼阅览室,130,1992788727517253761
建筑馆,北楼二楼阅览室,131,1992788727517253762
建筑馆,北楼二楼阅览室,132,1992788727517253763
建筑馆,北楼二楼阅览室,133,1992788727517253764
建筑馆,北楼三楼阅览室,72,1992790697959329792
建筑馆,北楼三楼阅览室,65,1992790697959329793
建筑馆,北楼三楼阅览室,66,1992790697959329794
建筑馆,北楼三楼阅览室,68,1992790697959329795
建筑馆,北楼三楼阅览室,70,1992790697959329796
建筑馆,北楼三楼阅览室,71,1992790697959329797
建筑馆,北楼三楼阅览室,67,1992790697959329798
建筑馆,北楼三楼阅览室,69,1992790697959329799
建筑馆,北楼三楼阅览室,64,1992790697959329800
建筑馆,北楼三楼阅览室,57,1992790697959329801
建筑馆,北楼三楼阅览室,58,1992790697959329802
建筑馆,北楼三楼阅览室,60,1992790697959329803
建筑馆,北楼三楼阅览室,62,1992790697959329804
建筑馆,北楼三楼阅览室,63,1992790697959329805
建筑馆,北楼三楼阅览室,59,1992790697959329806
建筑馆,北楼三楼阅览室,61,1992790697959329807
建筑馆,北楼三楼阅览室,56,1992790697959329808
建筑馆,北楼三楼阅览室,49,1992790697959329809
建筑馆,北楼三楼阅览室,50,1992790697959329810
建筑馆,北楼三楼阅览室,52,1992790697959329811
建筑馆,北楼三楼阅览室,54,1992790697959329812
建筑馆,北楼三楼阅览室,55,1992790697959329813
建筑馆,北楼三楼阅览室,51,1992790697959329814
建筑馆,北楼三楼阅览室,53,1992790697959329815
建筑馆,北楼三楼阅览室,48,1992790697959329816
建筑馆,北楼三楼阅览室,41,1992790697959329817
建筑馆,北楼三楼阅览室,42,1992790697959329818
建筑馆,北楼三楼阅览室,44,1992790697959329819
建筑馆,北楼三楼阅览室,46,1992790697959329820
建筑馆,北楼三楼阅览室,47,1992790697959329821
建筑馆,北楼三楼阅览室,43,1992790697959329822
建筑馆,北楼三楼阅览室,45,1992790697959329823
建筑馆,北楼三楼阅览室,40,1992790697959329824
建筑馆,北楼三楼阅览室,33,1992790697959329825
建筑馆,北楼三楼阅览室,34,1992790697959329826
建筑馆,北楼三楼阅览室,36,1992790697959329827
建筑馆,北楼三楼阅览室,38,1992790697959329828
建筑馆,北楼三楼阅览室,39,1992790697959329829
建筑馆,北楼三楼阅览室,35,1992790697959329830
建筑馆,北楼三楼阅览室,37,1992790697959329831
建筑馆,北楼三楼阅览室,32,1992790697959329832
建筑馆,北楼三楼阅览室,25,1992790697959329833
建筑馆,北楼三楼阅览室,26,1992790697959329834
建筑馆,北楼三楼阅览室,28,1992790697959329835
建筑馆,北楼三楼阅览室,30,1992790697959329836
建筑馆,北楼三楼阅览室,31,1992790697959329837
建筑馆,北楼三楼阅览室,27,1992790697959329838
建筑馆,北楼三楼阅览室,29,1992790697959329839
建筑馆,北楼三楼阅览室,24,1992790697959329840
建筑馆,北楼三楼阅览室,17,1992790697959329841
建筑馆,北楼三楼阅览室,18,1992790697959329842
建筑馆,北楼三楼阅览室,20,1992790697959329843
建筑馆,北楼三楼阅览室,22,1992790697959329844
建筑馆,北楼三楼阅览室,23,1992790697959329845
建筑馆,北楼三楼阅览室,19,1992790697959329846
建筑馆,北楼三楼阅览室,21,1992790697959329847
建筑馆,北楼三楼阅览室,16,1992790697959329848
建筑馆,北楼三楼阅览室,9,1992790697959329849
建筑馆,北楼三楼阅览室,10,1992790697959329850
建筑馆,北楼三楼阅览室,12,1992790697959329851
建筑馆,北楼三楼阅览室,14,1992790697959329852
建筑馆,北楼三楼阅览室,15,1992790697959329853
建筑馆,北楼三楼阅览室,11,1992790697963524096
建筑馆,北楼三楼阅览室,13,1992790697963524097
建筑馆,北楼三楼阅览室,8,1992790697963524098
建筑馆,北楼三楼阅览室,1,1992790697963524099
建筑馆,北楼三楼阅览室,2,1992790697963524100
建筑馆,北楼三楼阅览室,4,1992790697963524101
建筑馆,北楼三楼阅览室,6,1992790697963524102
建筑馆,北楼三楼阅览室,7,1992790697963524103
建筑馆,北楼三楼阅览室,3,1992790697963524104
建筑馆,北楼三楼阅览室,5,1992790697963524105
建筑馆,北楼三楼阅览室,75,1992790697963524106
建筑馆,北楼三楼阅览室,76,1992790697963524107
建筑馆,北楼三楼阅览室,77,1992790697963524108
建筑馆,北楼三楼阅览室,73,1992790697963524109
建筑馆,北楼三楼阅览室,74,1992790697963524110
建筑馆,北楼三楼阅览室,78,1992790697963524111
建筑馆,北楼三楼阅览室,81,1992790697963524112
建筑馆,北楼三楼阅览室,82,1992790697963524113
建筑馆,北楼三楼阅览室,83,1992790697963524114
建筑馆,北楼三楼阅览室,79,1992790697963524115
建筑馆,北楼三楼阅览室,80,1992790697963524116
建筑馆,北楼三楼阅览室,84,1992790697963524117
建筑馆,北楼三楼阅览室,87,1992790697963524118
建筑馆,北楼三楼阅览室,88,1992790697963524119
建筑馆,北楼三楼阅览室,89,1992790697963524120
建筑馆,北楼三楼阅览室,85,1992790697963524121
建筑馆,北楼三楼阅览室,86,1992790697963524122
建筑馆,北楼三楼阅览室,90,1992790697963524123
