time,location,seat id,status
08.32,建筑馆-北楼三楼阅览室,30,FREE
08.32,建筑馆-北楼三楼阅览室,31,FREE
08.32,建筑馆-北楼三楼阅览室,27,FREE
08.32,建筑馆-北楼三楼阅览室,29,FREE
08.32,建筑馆-北楼三楼阅览室,24,FREE
08.32,建筑馆-北楼三楼阅览室,17,FREE
08.32,建筑馆-北楼三楼阅览室,18,FREE
08.32,建筑馆-北楼三楼阅览室,20,FREE
08.32,建筑馆-北楼三楼阅览室,22,FREE
08.32,建筑馆-北楼三楼阅览室,23,FREE
08.32,建筑馆-北楼三楼阅览室,19,FREE
08.32,建筑馆-北楼三楼阅览室,21,FREE
08.32,建筑馆-北楼三楼阅览室,16,FREE
08.32,建筑馆-北楼三楼阅览室,9,FREE
08.32,建筑馆-北楼三楼阅览室,10,FREE
08.32,建筑馆-北楼三楼阅览室,12,FREE
08.32,建筑馆-北楼三楼阅览室,14,FREE
08.32,建筑馆-北楼三楼阅览室,15,FREE
08.32,建筑馆-北楼三楼阅览室,11,FREE
08.32,建筑馆-北楼三楼阅览室,13,FREE
08.32,建筑馆-北楼三楼阅览室,8,FREE
08.32,建筑馆-北楼三楼阅览室,1,FREE
08.32,建筑馆-北楼三楼阅览室,2,FREE
08.32,建筑馆-北楼三楼阅览室,4,FREE
08.32,建筑馆-北楼三楼阅览室,6,FREE
08.32,建筑馆-北楼三楼阅览室,7,FREE
08.32,建筑馆-北楼三楼阅览室,3,FREE
08.32,建筑馆-北楼三楼阅览室,5,FREE
08.32,建筑馆-北楼三楼阅览室,75,IN_USE
08.32,建筑馆-北楼三楼阅览室,76,FREE
08.32,建筑馆-北楼三楼阅览室,77,FREE
08.32,建筑馆-北楼三楼阅览室,73,FREE
08.32,建筑馆-北楼三楼阅览室,74,FREE
08.32,建筑馆-北楼三楼阅览室,78,FREE
08.32,建筑馆-北楼三楼阅览室,81,FREE
08.32,建筑馆-北楼三楼阅览室,82,FREE
08.32,建筑馆-北楼三楼阅览室,83,FREE
08.32,建筑馆-北楼三楼阅览室,79,FREE
08.32,建筑馆-北楼三楼阅览室,80,FREE
08.32,建筑馆-北楼三楼阅览室,84,FREE
08.32,建筑馆-北楼三楼阅览室,87,FREE
08.32,建筑馆-北楼三楼阅览室,88,FREE
08.32,建筑馆-北楼三楼阅览室,89,FREE
08.32,建筑馆-北楼三楼阅览室,85,FREE
08.32,建筑馆-北楼三楼阅览室,86,FREE
08.32,建筑馆-北楼三楼阅览室,90,FREE
08.32,建筑馆-北楼三楼阅览室,93,FREE
08.32,建筑馆-北楼三楼阅览室,94,FREE
08.32,建筑馆-北楼三楼阅览室,95,FREE
08.32,建筑馆-北楼三楼阅览室,91,FREE
08.32,建筑馆-北楼三楼阅览室,92,FREE
08.32,建筑馆-北楼三楼阅览室,96,FREE
08.32,建筑馆-北楼三楼阅览室,99,FREE
08.32,建筑馆-北楼三楼阅览室,100,FREE
08.32,建筑馆-北楼三楼阅览室,101,FREE
08.32,建筑馆-北楼三楼阅览室,97,FREE
08.32,建筑馆-北楼三楼阅览室,98,FREE
08.32,建筑馆-北楼三楼阅览室,102,FREE
08.32,建筑馆-北楼三楼阅览室,105,FREE
08.32,建筑馆-北楼三楼阅览室,106,FREE
08.32,建筑馆-北楼三楼阅览室,107,FREE
08.32,建筑馆-北楼三楼阅览室,103,FREE
08.32,建筑馆-北楼三楼阅览室,104,FREE
08.32,建筑馆-北楼三楼阅览室,108,FREE
08.32,建筑馆-北楼三楼阅览室,109,FREE
08.32,建筑馆-北楼三楼阅览室,110,FREE
08.32,建筑馆-北楼三楼阅览室,111,FREE
08.32,建筑馆-北楼三楼阅览室,112,FREE
08.32,建筑馆-北楼三楼阅览室,113,FREE
08.32,建筑馆-北楼三楼阅览室,114,FREE
08.32,建筑馆-北楼三楼阅览室,115,FREE
08.32,建筑馆-北楼三楼阅览室,116,FREE
08.32,建筑馆-北楼三楼阅览室,117,FREE
08.32,建筑馆-北楼三楼阅览室,118,FREE
08.32,建筑馆-北楼三楼阅览室,119,FREE
08.32,建筑馆-北楼三楼阅览室,120,FREE
08.32,建筑馆-北楼三楼阅览室,121,FREE
08.32,建筑馆-北楼三楼阅览室,122,FREE
08.32,建筑馆-北楼三楼阅览室,123,FREE
08.32,建筑馆-北楼三楼阅览室,124,FREE
08.32,建筑馆-北楼三楼阅览室,125,FREE
08.32,建筑馆-北楼三楼阅览室,126,FREE
08.32,建筑馆-北楼三楼阅览室,127,FREE
08.32,建筑馆-北楼三楼阅览室,128,FREE
08.32,建筑馆-北楼三楼阅览室,129,FREE
08.32,建筑馆-北楼三楼阅览室,130,FREE
08.32,建筑馆-北楼三楼阅览室,131,FREE
08.32,建筑馆-北楼三楼阅览室,132,FREE
08.32,建筑馆-北楼三楼阅览室,133,FREE
08.32,建筑馆-南楼二楼报刊阅览室,17,FREE
08.32,建筑馆-南楼二楼报刊阅览室,18,FREE
08.32,建筑馆-南楼二楼报刊阅览室,19,FREE
08.32,建筑馆-南楼二楼报刊阅览室,20,FREE
08.32,建筑馆-南楼二楼报刊阅览室,21,FREE
08.32,建筑馆-南楼二楼报刊阅览室,22,FREE
08.32,建筑馆-南楼二楼报刊阅览室,23,FREE
08.32,建筑馆-南楼二楼报刊阅览室,24,FREE
08.32,建筑馆-南楼二楼报刊阅览室,25,FREE
08.32,建筑馆-南楼二楼报刊阅览室,26,FREE
08.32,建筑馆-南楼二楼报刊阅览室,27,FREE
08.32,建筑馆-南楼二楼报刊阅览室,13,FREE
08.32,建筑馆-南楼二楼报刊阅览室,12,FREE
08.32,建筑馆-南楼二楼报刊阅览室,14,FREE
08.32,建筑馆-南楼二楼报刊阅览室,11,FREE
08.32,建筑馆-南楼二楼报刊阅览室,15,IN_USE
08.32,建筑馆-南楼二楼报刊阅览室,10,FREE
08.32,建筑馆-南楼二楼报刊阅览室,16,FREE
08.32,建筑馆-南楼二楼报刊阅览室,9,FREE
08.32,建筑馆-南楼二楼报刊阅览室,5,FREE
08.32,建筑馆-南楼二楼报刊阅览室,4,FREE
08.32,建筑馆-南楼二楼报刊阅览室,6,FREE
08.32,建筑馆-南楼二楼报刊阅览室,3,FREE
08.32,建筑馆-南楼二楼报刊阅览室,7,FREE
08.32,建筑馆-南楼二楼报刊阅览室,2,FREE
08.32,建筑馆-南楼二楼报刊阅览室,8,FREE
08.32,建筑馆-南楼二楼报刊阅览室,1,FREE
08.32,建筑馆-南楼三楼报刊阅览室,26,FREE
08.32,建筑馆-南楼三楼报刊阅览室,22,FREE
08.32,建筑馆-南楼三楼报刊阅览室,23,FREE
08.32,建筑馆-南楼三楼报刊阅览室,25,FREE
08.32,建筑馆-南楼三楼报刊阅览室,20,FREE
08.32,建筑馆-南楼三楼报刊阅览室,17,FREE
08.32,建筑馆-南楼三楼报刊阅览室,24,FREE
08.32,建筑馆-南楼三楼报刊阅览室,18,FREE
08.32,建筑馆-南楼三楼报刊阅览室,27,IN_USE
08.32,建筑馆-南楼三楼报刊阅览室,21,FREE
08.32,建筑馆-南楼三楼报刊阅览室,19,FREE
08.32,建筑馆-南楼三楼报刊阅览室,13,FREE
08.32,建筑馆-南楼三楼报刊阅览室,12,FREE
08.32,建筑馆-南楼三楼报刊阅览室,14,FREE
08.32,建筑馆-南楼三楼报刊阅览室,11,FREE
08.32,建筑馆-南楼三楼报刊阅览室,15,FREE
08.32,建筑馆-南楼三楼报刊阅览室,10,FREE
08.32,建筑馆-南楼三楼报刊阅览室,16,FREE
08.32,建筑馆-南楼三楼报刊阅览室,9,FREE
08.32,建筑馆-南楼三楼报刊阅览室,5,FREE
08.32,建筑馆-南楼三楼报刊阅览室,4,FREE
08.32,建筑馆-南楼三楼报刊阅览室,6,FREE
08.32,建筑馆-南楼三楼报刊阅览室,3,FREE
08.32,建筑馆-南楼三楼报刊阅览室,7,FREE
08.32,建筑馆-南楼三楼报刊阅览室,2,FREE
08.32,建筑馆-南楼三楼报刊阅览室,8,FREE
08.32,建筑馆-南楼三楼报刊阅览室,1,IN_USE
08.32,建筑馆-南楼二楼书库,23,FREE
08.32,建筑馆-南楼二楼书库,22,FREE
08.32,建筑馆-南楼二楼书库,20,FREE
08.32,建筑馆-南楼二楼书库,25,FREE
08.32,建筑馆-南楼二楼书库,21,FREE
08.32,建筑馆-南楼二楼书库,24,FREE
08.32,建筑馆-南楼二楼书库,29,FREE
08.32,建筑馆-南楼二楼书库,28,FREE
08.32,建筑馆-南楼二楼书库,26,FREE
08.32,建筑馆-南楼二楼书库,31,FREE
08.32,建筑馆-南楼二楼书库,27,FREE
08.32,建筑馆-南楼二楼书库,30,FREE
08.32,建筑馆-南楼二楼书库,32,FREE
08.32,建筑馆-南楼二楼书库,33,FREE
08.32,建筑馆-南楼二楼书库,34,FREE
08.32,建筑馆-南楼二楼书库,35,FREE
08.32,建筑馆-南楼二楼书库,19,FREE
08.32,建筑馆-南楼二楼书库,18,FREE
08.32,建筑馆-南楼二楼书库,17,FREE
08.32,建筑馆-南楼二楼书库,16,FREE
08.32,建筑馆-南楼二楼书库,15,FREE
08.32,建筑馆-南楼二楼书库,14,FREE
08.32,建筑馆-南楼二楼书库,13,FREE
08.32,建筑馆-南楼二楼书库,12,FREE
08.32,建筑馆-南楼二楼书库,11,FREE
08.32,建筑馆-南楼二楼书库,10,FREE
08.32,建筑馆-南楼二楼书库,9,FREE
08.32,建筑馆-南楼二楼书库,8,FREE
08.32,建筑馆-南楼二楼书库,7,FREE
08.32,建筑馆-南楼二楼书库,6,FREE
08.32,建筑馆-南楼二楼书库,5,FREE
08.32,建筑馆-南楼二楼书库,4,FREE
08.32,建筑馆-南楼二楼书库,3,FREE
08.32,建筑馆-南楼二楼书库,2,FREE
08.32,建筑馆-南楼二楼书库,1,FREE
08.32,建筑馆-南楼三楼书库,20,FREE
08.32,建筑馆-南楼三楼书库,25,FREE
08.32,建筑馆-南楼三楼书库,21,FREE
08.32,建筑馆-南楼三楼书库,24,FREE
08.32,建筑馆-南楼三楼书库,22,FREE
08.32,建筑馆-南楼三楼书库,23,FREE
08.32,建筑馆-南楼三楼书库,26,FREE
08.32,建筑馆-南楼三楼书库,31,FREE
08.32,建筑馆-南楼三楼书库,27,FREE
08.32,建筑馆-南楼三楼书库,30,FREE
08.32,建筑馆-南楼三楼书库,28,FREE
08.32,建筑馆-南楼三楼书库,29,FREE
08.32,建筑馆-南楼三楼书库,32,FREE
08.32,建筑馆-南楼三楼书库,33,FREE
08.32,建筑馆-南楼三楼书库,34,FREE
08.32,建筑馆-南楼三楼书库,35,FREE
08.32,建筑馆-南楼三楼书库,19,FREE
08.32,建筑馆-南楼三楼书库,18,FREE
08.32,建筑馆-南楼三楼书库,17,FREE
08.32,建筑馆-南楼三楼书库,16,FREE
08.32,建筑馆-南楼三楼书库,4,FREE
08.32,建筑馆-南楼三楼书库,3,FREE
08.32,建筑馆-南楼三楼书库,2,FREE
08.32,建筑馆-南楼三楼书库,1,FREE
08.32,建筑馆-南楼三楼书库,8,FREE
08.32,建筑馆-南楼三楼书库,7,FREE
08.32,建筑馆-南楼三楼书库,6,FREE
08.32,建筑馆-南楼三楼书库,5,FREE
08.32,建筑馆-南楼三楼书库,12,FREE
08.32,建筑馆-南楼三楼书库,11,FREE
08.32,建筑馆-南楼三楼书库,10,FREE
08.32,建筑馆-南楼三楼书库,9,FREE
08.32,建筑馆-南楼三楼书库,15,FREE
08.32,建筑馆-南楼三楼书库,14,FREE
08.32,建筑馆-南楼三楼书库,13,FREE
